position,gotchiID,name,withSetsRarityScore,kinship,experience,level,originalOwner,originalWeight,weightAmongEligible,reward
5267,10051,DAIVINCI,541,2786,4055,10,0x071d217637b6322a7faac6895a9eb00e529d3424,0.000317490314,0.000035854928,0.006638988051
5268,16895,Barakuda,541,2769,3710,9,0x6f88d648e83a1a4b2e9d61304c9ce5d1ea9a9ca9,0.000317433662,0.000035848530,0.006637803411
5269,22819,Animeth,541,2766,4005,9,0x071d217637b6322a7faac6895a9eb00e529d3424,0.000317377031,0.000035842134,0.006636619207
5270,19317,Foraker,541,2734,4130,10,0x7fbd1e4c9449c2443e0ad17537d77645bd23cc21,0.000317320421,0.000035835741,0.006635435439
5271,6385,Anon,541,2738,3890,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.000317263831,0.000035829350,0.006634252107
5273,14582,Failed Transaction,541,2718,2890,8,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.000317150715,0.000035816576,0.006631886748
5274,23791,Cowboy Joe,541,2718,3930,9,0x3fc3e6514fd4925f55fb3ae17bbfbca2eb126608,0.000317094188,0.000035810192,0.006630704722
5275,7543,peter schiff,541,2714,1025,5,0xade1dc00a43079c27b96c025a3ffa113a3f98ecd,0.000317037682,0.000035803811,0.006629523130
5276,7735,Gaia,541,2685,3645,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.000316981196,0.000035797432,0.006628341972
5277,16906,metagotchi,541,2673,2000,7,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.000316924732,0.000035791055,0.006627161249
5278,20407,Olygotchi,541,2664,4235,10,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,0.000316868288,0.000035784681,0.006625980959
5281,6015,Gatorade,541,2639,3960,9,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.000316699081,0.000035765572,0.006622442693
5282,13219,KOOLAADO,541,2634,3475,9,0x7540db3e26d453ee6298bbdd263a8e4d88bfbe7f,0.000316642720,0.000035759207,0.006621264137
5283,12127,Bigstar,541,2618,3570,9,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.000316586379,0.000035752844,0.006620086014
5285,21067,FOXY GOTCHI,541,2540,2630,8,0x4eb172821b5bc013269c4f6f6204f092d44197ec,0.000316473761,0.000035740126,0.006617731066
5286,18018,REALM BEAST,541,2534,3435,9,0x7540db3e26d453ee6298bbdd263a8e4d88bfbe7f,0.000316417482,0.000035733770,0.006616554240
5289,8582,Fae,541,2522,4015,9,0xa532f169cee0e551d4da641031ac78fd85461035,0.000316248771,0.000035714717,0.006613026352
5291,15032,Lil' Fifty,541,2514,2800,8,0xa2faa3405a734c04ae713aaa837e6cecc2caee9f,0.000316136401,0.000035702027,0.006610676582
5292,12429,From Russia With Love,541,2508,4280,10,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.000316080246,0.000035695685,0.006609502343
5294,21703,autism,541,2474,4285,10,0xa532f169cee0e551d4da641031ac78fd85461035,0.000315967999,0.000035683009,0.006607155157
5295,23642,Sparkie,541,2473,4285,10,0x2848b9f2d4faebaa4838c41071684c70688b455d,0.000315911906,0.000035676674,0.006605982209
5297,12723,Sol Invictus,541,2405,4000,9,0x852271883ed42cc3f9d9559b05ab4784fc768e93,0.000315799782,0.000035664012,0.006603637601
5298,10926,Blizzard,541,2380,4265,10,0xe23da0be88c9b56c815c0525e5c1c687a99a8def,0.000315743750,0.000035657684,0.006602465941
5299,17633,UNCOMMONIST,541,2459,2910,8,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0.000315687740,0.000035651359,0.006601294710
5301,1949,Glitter Girl,541,2358,3090,8,0xcd8eddd0a27047d53d65f23d483a8a169d54526b,0.000315575780,0.000035638715,0.006598953534
5303,17177,Censored.sales,541,2346,1170,5,0x6fb7c9970372a645bad75408b021e364d134e1bf,0.000315463902,0.000035626080,0.006596614071
5304,13696,Glitter Girl 003,541,2331,3090,8,0xcd8eddd0a27047d53d65f23d483a8a169d54526b,0.000315407993,0.000035619766,0.006595444981
5305,14225,Poncha,541,2418,2880,8,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0.000315352106,0.000035613455,0.006594276319
5306,19701,Oppenheimer,541,2254,2910,8,0xe88632728ed377f556cb964e6f670f6017d497e4,0.000315296238,0.000035607146,0.006593108084
5307,22693,Icing On The Cake,541,2235,4050,10,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.000315240391,0.000035600839,0.006591940276
5308,24638,Brotato,541,2231,3650,9,0xd281f988242c900d67ff2aafabe683b8004ee778,0.000315184564,0.000035594534,0.006590772895
5309,12413,sleeper agent,541,2177,3705,9,0x579361d2636152df34db1d6dfd343f5037ddc71d,0.000315128758,0.000035588232,0.006589605940
5312,21136,Tonks,541,2155,2220,7,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.000314961462,0.000035569338,0.006586107634
5314,20558,AANUNAAKI,541,2131,1040,5,0xb652158f67b9fb39c29412d6f8e1c563ff6724f2,0.000314850033,0.000035556755,0.006583777558
5316,9578,7 VTD,541,2113,3920,9,0xf1b2caf073b70dca2bf8d540670abc9d7cc76882,0.000314738685,0.000035544180,0.006581449183
5318,16842,Broke Landowner,541,1980,1480,6,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.000314627419,0.000035531614,0.006579122507
5321,2107,H1 RARE AAVE 516 RARITY,541,1828,4115,10,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.000314460671,0.000035512783,0.006575635674
5323,22309,NJAL,541,1757,4125,10,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.000314349607,0.000035500240,0.006573313236
5325,22061,Sophiaa,541,1631,2605,8,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.000314238624,0.000035487707,0.006570992491
5326,3166,PixelSensei,541,1699,45,1,0x860980abad6267c6dd35d8b1c1b14fa6741db3a6,0.000314183163,0.000035481443,0.006569832752
5327,12077,PVP 511 BRS+1150 KIN/MYTH,541,1696,1250,6,0x8f9be4310f9abb0e5843cc6363908c9b01dfeb3f,0.000314127722,0.000035475182,0.006568673436
5331,11123,PURPLE GOTCHI,541,1559,2445,7,0xdf631777df4debcbcd647e85bdcb868b43663ba0,0.000313906160,0.000035450161,0.006564040390
5336,12388,Mari Gotchi,541,1405,4125,10,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.000313629661,0.000035418935,0.006558258558
5339,17850,AfterShock,541,1462,1230,5,0x8f9be4310f9abb0e5843cc6363908c9b01dfeb3f,0.000313464002,0.000035400227,0.006554794501
5340,1054,totona,541,1307,1350,6,0x638dd68ae2a2563645fcaaff2e84910aa21f9ae6,0.000313408823,0.000035393995,0.006553640654
5343,19239,COSMIC PYSCHOS,541,1185,3710,9,0x124e64c9ed898d4a8b130f6acb76b33e21cd711c,0.000313243405,0.000035375314,0.006550181628
5354,413,413,541,622,1450,6,0xdb10d21f28a34fd04e4425eac777483798f7e217,0.000312638411,0.000035306991,0.006537530702
5363,9192,Scary Spice,541,337,260,3,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.000312145207,0.000035251292,0.006527217389
5368,9158,WowoGotchi,541,93,1125,5,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.000311871898,0.000035220427,0.006521502266
5394,4561,Inky,540,3454,5300,11,0x6519e6117480d140cd7d33163ac30fd01812f34a,0.000310458614,0.000035060821,0.006491949318
5395,4302,@bunbogionac,540,3445,5755,11,0xbff64d0aa474b778ed52209cf6b615b7619bfc94,0.000310404521,0.000035054712,0.006490818185
5396,8099,Coke,540,3440,6955,12,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.000310350447,0.000035048606,0.006489687458
5397,2716,Fart,540,3414,4835,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.000310296393,0.000035042501,0.006488557137
5398,4486,Super-Sandeep,540,3405,4690,10,0x262944448ec574dd5f82136964bbf189cc1ab579,0.000310242358,0.000035036399,0.006487427223
5400,3072,Boo Burnham,540,3313,3280,9,0x60523cd3f5cf0061c6f042545371fa6ff8cd397b,0.000310134346,0.000035024201,0.006485168612
5401,8837,MRS.SATOSHI,540,3289,1650,6,0x75c32299da1395c5ba98c6e213f0deb1320a33cb,0.000310080370,0.000035018105,0.006484039915
5402,9312,Goldie,540,3173,2770,8,0xae5b56ca47e84b6c749e0454680c4161b9da9790,0.000310026413,0.000035012012,0.006482911623
5403,23140,Heraclitus,540,3074,4580,10,0x180f207f8747a966ec94277a69610162d7fa3ff1,0.000309972475,0.000035005920,0.006481783737
5404,19795,Stye,540,3072,4425,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.000309918556,0.000034999831,0.006480656255
5405,24115,[,540,3057,4465,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.000309864657,0.000034993744,0.006479529178
5406,17107,Boba Aarmy 15,540,3050,4485,10,0xa9be601f305b8f4325568f4c7a89bc94be815a57,0.000309810777,0.000034987660,0.006478402506
5407,16529,2830XP,540,3049,4010,9,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,0.000309756917,0.000034981577,0.006477276237
5408,23525,Live2DAI,540,3032,3365,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.000309703075,0.000034975497,0.006476150373
5409,15511,Silver,540,3031,4225,10,0x77427023e70cafd983dabaf3488d8d83ecb15b96,0.000309649254,0.000034969418,0.006475024913
5410,21870,Ganon,540,3031,4550,10,0x77427023e70cafd983dabaf3488d8d83ecb15b96,0.000309595451,0.000034963342,0.006473899856
5411,18415,L F G,540,3029,3940,9,0xae79077d8d922d071797a7f8849430fed488c005,0.000309541668,0.000034957268,0.006472775203
5412,14236,Godlike Gotchi,540,3026,3720,9,0x79d87c8bef0f0620d773983a6be6ddca784ca8a9,0.000309487904,0.000034951197,0.006471650953
5413,16078,El Metek,540,3005,2770,8,0x60523cd3f5cf0061c6f042545371fa6ff8cd397b,0.000309434159,0.000034945127,0.006470527105
5414,5392,SantaGotchi,540,2999,4510,10,0x795f50722cf5ad82f78dda8dc8f7b235332977c3,0.000309380434,0.000034939060,0.006469403661
5415,19250,Protector,540,2987,4290,10,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,0.000309326727,0.000034932995,0.006468280618
5416,24471,Tit,540,2983,4110,10,0xae79077d8d922d071797a7f8849430fed488c005,0.000309273040,0.000034926932,0.006467157979
5417,20348,Sir Matic,540,2963,4050,10,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,0.000309219373,0.000034920871,0.006466035741
5418,17137,Crypto Currency,540,2941,3570,9,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.000309165724,0.000034914812,0.006464913905
5419,23690,Bernard Arnault,540,2930,4440,10,0xe1a1d5c32888c5b140917b296e82cf3a448f37a6,0.000309112095,0.000034908756,0.006463792470
5420,10660,Greebo,540,2939,3475,9,0x85362d4700d2f8d55d1d779b31b837c863ae3c14,0.000309058484,0.000034902701,0.006462671438
5422,12097,MAD MAXX,540,2894,4100,10,0x984c48852f92288bd1afd6ff5d9c26e3d0a9339a,0.000308951322,0.000034890599,0.006460430575
5423,10977,Cosmogotchi,540,2890,4245,10,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,0.000308897769,0.000034884551,0.006459310745
5424,16356,GEOlogist,540,2881,3880,9,0x795f50722cf5ad82f78dda8dc8f7b235332977c3,0.000308844236,0.000034878506,0.006458191315
5425,2566,yern,540,2883,3535,9,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.000308790721,0.000034872462,0.006457072286
5426,19112,Aarcher 8,540,2864,3845,9,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.000308737226,0.000034866421,0.006455953657
5427,21250,TetherTether,540,2839,4225,10,0xf7789fa997beeb4fec6ba288af857a6943743ec7,0.000308683750,0.000034860382,0.006454835428
5428,19234,Wrappygotchi,540,2837,4420,10,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,0.000308630293,0.000034854345,0.006453717598
5429,3982,Steve-O,540,2927,1935,7,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,0.000308576855,0.000034848310,0.006452600168
5430,13496,MAGENTA,540,2834,4505,10,0x47d6f96ba098816389db7c87cbf077de7181b853,0.000308523437,0.000034842277,0.006451483137
5431,7722,Allah,540,2832,2845,8,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0.000308470037,0.000034836247,0.006450366505
5432,18962,Mr Smith,540,2802,1155,5,0xbc0809a2de4b70928df68a5e014b3a9820450c4b,0.000308416656,0.000034830218,0.006449250272
5433,18140,Dancing in the Moonlight,540,2817,4265,10,0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef,0.000308363295,0.000034824192,0.006448134438
5434,12543,++-- Ninja,540,2747,4378,10,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.000308309952,0.000034818168,0.006447019002
5435,5212,Nope,540,2713,3760,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.000308256629,0.000034812146,0.006445903964
5437,17415,Little Bastard,540,2645,3660,9,0x543d8004afa943344e6fba44e189ed0dd4e71d56,0.000308150039,0.000034800108,0.006443675082
5441,13057,Yuri Alekseyevich Gagarin,540,2626,3030,8,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0.000307937087,0.000034776059,0.006439222085
5442,13690,HITCH,540,2618,3365,9,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,0.000307883897,0.000034770052,0.006438109828
5443,17631,High Priest,540,2602,3835,9,0xa532f169cee0e551d4da641031ac78fd85461035,0.000307830725,0.000034764048,0.006436997968
5446,20674,Romynette,540,2515,2670,8,0x49a338c8a8c92f3f7e5a4700a191bb41595591b2,0.000307671325,0.000034746046,0.006433664763
5447,205,Jaason,540,2515,2540,8,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.000307618229,0.000034740050,0.006432554486
5448,16772,Nausicaa,540,2586,1060,5,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,0.000307565152,0.000034734056,0.006431444604
5449,22788,Theta,540,2486,3390,9,0x7540db3e26d453ee6298bbdd263a8e4d88bfbe7f,0.000307512094,0.000034728064,0.006430335118
5452,9896,ETHLend,540,2466,4175,10,0xa532f169cee0e551d4da641031ac78fd85461035,0.000307353033,0.000034710101,0.006427009028
5453,13319,A-ha [Synth],540,2435,3960,9,0x8628d73d3f950abde99739ef34b6cfa10394f579,0.000307300051,0.000034704117,0.006425901120
5454,4859,Daiqueen,540,2522,3785,9,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0.000307247087,0.000034698136,0.006424793606
5456,4694,Sock,540,2518,3795,9,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0.000307141216,0.000034686180,0.006422579760
5457,22500,Foxy [Synth],540,2402,3220,9,0x8628d73d3f950abde99739ef34b6cfa10394f579,0.000307088309,0.000034680205,0.006421473427
5458,4902,MEXC,540,2480,2790,8,0xf257403742b622ade40bdd38679c978eb371cceb,0.000307035421,0.000034674232,0.006420367487
5459,18360,Ames,540,2381,4050,10,0xd281f988242c900d67ff2aafabe683b8004ee778,0.000306982551,0.000034668261,0.006419261941
5460,17764,Bitskoin,540,2442,2880,8,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0.000306929701,0.000034662293,0.006418156787
5461,18196,Lendoros,540,2428,2870,8,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0.000306876869,0.000034656326,0.006417052026
5462,18568,Forkme,540,2425,2870,8,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0.000306824055,0.000034650362,0.006415947657
5463,17911,Levando,540,2424,2860,8,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0.000306771261,0.000034644400,0.006414843681
5464,13205,MCQUEEN,540,2327,2695,8,0xa1d38da3ce3ebe5081e7ad8a0ac2ab5d08541de0,0.000306718485,0.000034638440,0.006413740096
5465,11041,Forker,540,2411,2850,8,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0.000306665728,0.000034632482,0.006412636903
5466,23701,Dengue,540,2294,640,4,0xf0bc763e0a6af4784a36fa102220ff60ec651f9e,0.000306612990,0.000034626526,0.006411534102
5467,8896,El Nino,540,2254,3250,9,0x49a338c8a8c92f3f7e5a4700a191bb41595591b2,0.000306560270,0.000034620572,0.006410431692
5468,19302,Collateral Damage,540,2254,3865,9,0xd281f988242c900d67ff2aafabe683b8004ee778,0.000306507570,0.000034614621,0.006409329673
5471,18942,space ranger,540,2177,1920,7,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.000306349579,0.000034596778,0.006406025962
5473,17938,Spy,540,2149,1790,6,0x7b3012531aaed7b48bc9bfbc1cd7e7f20b1bb5b8,0.000306244346,0.000034584894,0.006403825439
5474,14243,Think About Things,540,2117,1310,6,0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef,0.000306191757,0.000034578955,0.006402725762
5477,10829,Blue Gaze,540,1994,1190,5,0xa02a7a705c8776c58fc8f3f8df5189eaef8f26fd,0.000306034102,0.000034561151,0.006399429070
5481,13925,AKKU ULTIMA,540,1898,4040,9,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,0.000305824156,0.000034537441,0.006395038926
5482,8057,Cats,540,1891,3700,9,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.000305771716,0.000034531519,0.006393942361
5485,3452,harlem,540,1788,2445,7,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,0.000305614507,0.000034513765,0.006390654993
5486,12978,Come on EYElene,540,1770,3385,9,0x1d0542b616c691a002e90a713e7d094c0f8e022d,0.000305562141,0.000034507851,0.006389559979
5487,6176,SKIPPER,540,1647,1560,6,0xa9465d03ba38726277b3e478ac98aa063a0c8d0a,0.000305509794,0.000034501939,0.006388465352
5488,22609,515brs/390xp/304kp,540,1601,4120,10,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.000305457465,0.000034496030,0.006387371111
5496,11266,Zaunzi,540,1310,1940,7,0xce3214768474f006c50189d2d9583f19e3791f96,0.000305039499,0.000034448828,0.006378631095
5497,5539,Marshmallow,540,1303,2210,7,0xce9332f4d44e9efccc64f88c9bd23e288c0ae5a2,0.000304987337,0.000034442937,0.006377540328
5500,13653,RedXross,540,1206,2130,7,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.000304830959,0.000034425277,0.006374270336
5504,3146,CHUCK_NORRIS,540,1043,1660,6,0xce3214768474f006c50189d2d9583f19e3791f96,0.000304622712,0.000034401759,0.006369915725
5525,18267,pump.fun,540,130,0,1,0xba39c047714b4ca6244dc433d3ae3924691e0171,0.000303534216,0.000034278833,0.006347154368
5527,2760,The Shining,540,23,2030,7,0xd07ee1049929e97680f7bb176721ea1e6114f42c,0.000303430969,0.000034267173,0.006344995371
5552,7992,Tommy Gotchi,539,3444,4745,10,0xa33aa58fd2795ea89a84c19cacdad50915194980,0.000302146460,0.000034122110,0.006318135218
5553,1207,BUTCH 5,539,3428,4225,10,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.000302095313,0.000034116334,0.006317065692
5554,3179,Myname,539,3377,4685,10,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0.000302044184,0.000034110560,0.006315996540
5555,8967,metaliquidator,539,3360,4085,10,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0.000301993072,0.000034104788,0.006314927760
5556,1954,Cuddly,539,3352,4720,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.000301941979,0.000034099018,0.006313859354
5557,8158,ATLANTIS,539,3321,4785,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.000301890903,0.000034093250,0.006312791321
5558,808,Keon Coleman,539,3277,3435,9,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,0.000301839846,0.000034087483,0.006311723661
5559,4915,Pink UNI Gotchi 1500+ KIN,539,3229,4085,10,0xdab73a0b1fe28197942915bfef5b5c321514045f,0.000301788806,0.000034081719,0.006310656373
5560,2976,Voodoo,539,3156,4560,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.000301737784,0.000034075957,0.006309589458
5564,18753,Singer,539,3029,4550,10,0x77427023e70cafd983dabaf3488d8d83ecb15b96,0.000301533873,0.000034052929,0.006305325517
5565,15930,Nando,539,2998,4575,10,0x180f207f8747a966ec94277a69610162d7fa3ff1,0.000301482940,0.000034047177,0.006304260461
5566,13071,Poppin,539,2987,4120,10,0x543d8004afa943344e6fba44e189ed0dd4e71d56,0.000301432024,0.000034041427,0.006303195776
5567,10274,Heyman,539,2985,4505,10,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,0.000301381127,0.000034035679,0.006302131462
5568,5501,Kobe Bryaant,539,2979,4745,10,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,0.000301330247,0.000034029933,0.006301067518
5569,15062,Mookie,539,2969,2920,8,0x6b3be6c88c8875168c694e57e62d1de554ee6902,0.000301279384,0.000034024189,0.006300003946
5570,11336,Captethgotchi,539,2918,4565,10,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,0.000301228540,0.000034018447,0.006298940744
5571,810,Io,539,2901,3995,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.000301177713,0.000034012707,0.006297877912
5572,4130,Tommy,539,2895,3980,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.000301126904,0.000034006969,0.006296815450
5573,19064,Star 43,539,2884,4160,10,0xdab73a0b1fe28197942915bfef5b5c321514045f,0.000301076112,0.000034001233,0.006295753358
5574,20750,Matigotchi,539,2872,4140,10,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,0.000301025339,0.000033995499,0.006294691636
5575,13880,waarior,539,2871,3880,9,0x795f50722cf5ad82f78dda8dc8f7b235332977c3,0.000300974582,0.000033989767,0.006293630283
5576,20432,XXX,539,2868,3820,9,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.000300923844,0.000033984037,0.006292569300
5577,10425,El Bobby,539,2866,2335,7,0x60523cd3f5cf0061c6f042545371fa6ff8cd397b,0.000300873123,0.000033978309,0.006291508685
5578,4406,Dave The Baarbarian,539,2859,3775,9,0x638dd68ae2a2563645fcaaff2e84910aa21f9ae6,0.000300822420,0.000033972583,0.006290448439
5579,3966,Jean,539,2931,1930,7,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,0.000300771734,0.000033966859,0.006289388563
5580,20279,Hammer Time,539,2820,4485,10,0xa7f1c77998bae58614be010ad2a806639e280056,0.000300721067,0.000033961137,0.006288329054
5581,8023,Gengar,539,2811,4375,10,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,0.000300670416,0.000033955417,0.006287269914
5582,16376,Stabygotchi,539,2808,3920,9,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,0.000300619784,0.000033949699,0.006286211142
5584,587,respeck da Pamp,539,2762,3180,8,0xc4fe12630feffdb5ee72eddcbbb43b595407442f,0.000300518571,0.000033938269,0.006284094701
5585,15153,shrek,539,2738,2300,7,0x7b3012531aaed7b48bc9bfbc1cd7e7f20b1bb5b8,0.000300467991,0.000033932557,0.006283037033
5588,7069,Psycho,539,2618,2420,7,0x59e9f8f07f9d339c48c8521af341a1a2337a9e22,0.000300316357,0.000033915432,0.006279866229
5589,11478,Xtina,539,2602,3690,9,0xf1950fc03486a502b05f93df1a7a4edc741257c6,0.000300265847,0.000033909728,0.006278810028
5594,15623,Indiana Jones,539,2533,4205,10,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.000300013561,0.000033881237,0.006273534519
5597,21976,Shredder,539,2584,1020,5,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,0.000299862399,0.000033864166,0.006270373602
5598,22773,Snuggles,539,2484,3910,9,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.000299812047,0.000033858479,0.006269320693
5602,14259,AVAX TO THE MOON,539,2549,4130,10,0x23abad8c65a9a93abcc343892aaf3d6e88b5ccc9,0.000299610812,0.000033835753,0.006265112705
5603,19243,SHIBA,539,2440,3035,8,0x29f227b10c58457d8837031c813216de82f9abaf,0.000299560547,0.000033830077,0.006264061619
5604,3857,Floor Sweeper,539,2435,4335,10,0xa44eea8180ac3f66e7dbeab8d0a15cbf1c90b05f,0.000299510299,0.000033824402,0.006263010896
5606,19211,Avet,539,2433,3815,9,0xa532f169cee0e551d4da641031ac78fd85461035,0.000299409856,0.000033813059,0.006260910542
5607,14426,shenzhen,539,2429,1850,7,0x6f88d648e83a1a4b2e9d61304c9ce5d1ea9a9ca9,0.000299359660,0.000033807390,0.006259860910
5610,19797,Purple Hills,539,2439,1540,6,0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef,0.000299209178,0.000033790396,0.006256714191
5611,9846,Gotch Mac Ether,539,2496,3615,9,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0.000299159051,0.000033784735,0.006255666010
5612,16312,kodama10,539,2389,2140,7,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.000299108942,0.000033779076,0.006254618192
5614,17822,Brada,539,2466,2910,8,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0.000299008777,0.000033767764,0.006252523641
5615,14690,Grando,539,2461,2840,8,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0.000298958720,0.000033762111,0.006251476908
5617,24159,Stoblerone,539,2409,2880,8,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0.000298858658,0.000033750811,0.006249384528
5618,24709,NAADIEL,539,2300,3590,9,0xb652158f67b9fb39c29412d6f8e1c563ff6724f2,0.000298808653,0.000033745164,0.006248338879
5620,15348,Mr. Sales,539,2267,3230,9,0x6fb7c9970372a645bad75408b021e364d134e1bf,0.000298708694,0.000033733875,0.006246248665
5623,4630,@lemiscate,539,2338,2265,7,0x329c54289ff5d6b7b7dae13592c6b1eda1543ed4,0.000298558886,0.000033716957,0.006243116049
5626,16063,Warcryer,539,2213,1770,6,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.000298409233,0.000033700056,0.006239986673
5628,1128,ERC-3643,539,2180,545,4,0x9028421a2969fb49af5a6e1fc85c24a712485246,0.000298309550,0.000033688799,0.006237902220
5632,22579,fLAadjOu,539,2151,1980,7,0xeb968dd12f63ff6d12caa63180f44f6b93fe1740,0.000298110390,0.000033666307,0.006233737623
5633,16210,JUAN CARLOS,539,2138,960,5,0xe3d2283e983d9ec973d1e773358981a7e9c62409,0.000298060643,0.000033660689,0.006232697370
5635,14748,Artificial Intelligence,539,2040,4105,10,0xa44eea8180ac3f66e7dbeab8d0a15cbf1c90b05f,0.000297961200,0.000033649459,0.006230617938
5636,3225,barber,539,1965,820,5,0xb9ad10b590bcd2b0db23d0005b2db0d53d9a1cf0,0.000297911504,0.000033643847,0.006229578759
5640,21726,Milton,539,1766,1440,6,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.000297712893,0.000033621417,0.006225425619
5641,10525,Madman,539,1763,1500,6,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.000297663282,0.000033615814,0.006224388226
5642,13323,Barney Stinson,539,1761,3000,8,0xdb10d21f28a34fd04e4425eac777483798f7e217,0.000297613689,0.000033610214,0.006223351190
5646,13553,THE GOTCHIVERSE,539,1355,3750,9,0xdf631777df4debcbcd647e85bdcb868b43663ba0,0.000297415487,0.000033587830,0.006219206610
