position,gotchiID,name,withSetsRarityScore,kinship,experience,level,originalOwner,originalWeight,weightAmongEligible,reward
6211,13646,Shir0,507,1946,2625,8,0xbedb7059937d6e9562b68a8b40fb3012d4b1e0a0,0.003423300362,0.000064876258,0.002402530015
6214,7305,o_OG,451,2852,2625,8,0xfec90ee4a1ea9ccff0d1971c61fe5a4488594a58,0.003422226014,0.000064855897,0.002401776019
6218,22858,A$AP Ferg,516,2556,2625,8,0x346e7d415382b91905080ccdae6e5147866a6561,0.003420794880,0.000064828775,0.002400771625
6219,1699,Avg Joe,329,93,2625,8,0x39292e0157ef646cc9ea65dc48f8f91cae009eae,0.003420437334,0.000064821999,0.002400520693
6222,14011,PRPL PPL ETR,542,2777,2620,8,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0.003419365264,0.000064801682,0.002399768297
6223,13910,SORTA FLY DAI GUY,550,2727,2620,8,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.003419008097,0.000064794913,0.002399517631
6224,16248,Larry Fink,559,2697,2620,8,0x9f6c47623d23fc9dbca3ed670a43792db3aacaee,0.003418651025,0.000064788146,0.002399267032
6226,10969,TRIPLE A,556,2755,2620,8,0xce3214768474f006c50189d2d9583f19e3791f96,0.003417937165,0.000064774618,0.002398766032
6227,7229,Loomer,534,1921,2620,8,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,0.003417580376,0.000064767856,0.002398515632
6228,11659,A$AP Jonii,575,2828,2620,8,0x346e7d415382b91905080ccdae6e5147866a6561,0.003417223682,0.000064761096,0.002398265298
6230,21553,BEST BUY KINSHIP XP,493,2115,2620,8,0x299f70376d88868d26772f152751d25b910d6b33,0.003416510578,0.000064747582,0.002397764829
6236,11594,Zeuds,458,1551,2620,8,0xe0350c57c2ba6ef8731e41e06f528e6661355b6b,0.003414373529,0.000064707082,0.002396265013
6243,12883,Josinooo,561,2209,2610,8,0x2d6d9a73afad28b08609e12058dd7c4d9bb8f0ba,0.003411884590,0.000064659913,0.002394518233
6249,5667,mfer,612,2776,2610,8,0x579361d2636152df34db1d6dfd343f5037ddc71d,0.003409754875,0.000064619552,0.002393023563
6250,8239,Aave Hero,457,3030,2610,8,0x20ec02894d748c59c01b6bf08fe283d7bb75a5d2,0.003409400250,0.000064612831,0.002392774682
6251,20761,Aavegotchi 20761,428,2920,2610,8,0xd98695e2fce07e908c9f523387b1b1f8eb9d41ec,0.003409045720,0.000064606113,0.002392525866
6253,16138,HighXP15,543,2699,2605,8,0xd144bd603b2399f578af0c6efc30cec9c727c8b2,0.003408336939,0.000064592680,0.002392028431
6254,22061,Sophiaa,541,1631,2605,8,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.003407982688,0.000064585967,0.002391779813
6258,18745,pcwSg4,561,2704,2600,8,0xd144bd603b2399f578af0c6efc30cec9c727c8b2,0.003406566622,0.000064559130,0.002390785993
6259,20664,KUZEBA,553,2158,2600,8,0xa1d38da3ce3ebe5081e7ad8a0ac2ab5d08541de0,0.003406212838,0.000064552426,0.002390537702
6260,22231,Github,510,2217,2600,8,0xa02a7a705c8776c58fc8f3f8df5189eaef8f26fd,0.003405859148,0.000064545723,0.002390289476
6261,10654,Michael Bloomberg,508,1970,2600,8,0xe1a1d5c32888c5b140917b296e82cf3a448f37a6,0.003405505551,0.000064539022,0.002390041316
6263,11212,NERDDESTROYER,550,2580,2600,8,0x6feca0738ba64d7aee428f1bf31c743a9a243a8c,0.003404798637,0.000064525625,0.002389545191
6264,5053,Kozuki Momonosuke,536,2635,2600,8,0x4cb087cc190943591852f54d1d82e3647228e2c2,0.003404445319,0.000064518929,0.002389297227
6265,20547,Kuku,518,2367,2600,8,0x50e82f866800d3f1f542970dcf0d292bd490db33,0.003404092095,0.000064512235,0.002389049328
6266,18490,"PVP, 1100+ KIN",522,2732,2600,8,0x23230789629cde13f28ed45f3540a5d008d59db3,0.003403738963,0.000064505542,0.002388801495
6270,5718,PERFECTION,589,3121,2595,8,0xe4464675b21c1e9f80b839a2bc4ed7a3c586f86e,0.003402327367,0.000064478791,0.002387810812
6272,13233,STINK PICKLE,592,2897,2595,8,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.003401622126,0.000064465425,0.002387315862
6273,11214,Bearmarket,596,2540,2595,8,0x2fa37cb96c19e9b1f9ad060aed00c0cfc727ae39,0.003401269644,0.000064458745,0.002387068485
6274,2701,Rare and Lovely,563,3103,2595,8,0xe4464675b21c1e9f80b839a2bc4ed7a3c586f86e,0.003400917256,0.000064452067,0.002386821172
6275,13963,TOGEPI,533,1645,2595,8,0xa14c5e8d3b5680db8246b18cf986c54905c2249f,0.003400564960,0.000064445391,0.002386573925
6278,8245,Leah Gotti,534,2951,2595,8,0x75bbecbc4fa323d304e41dd383f1f1878288db00,0.003399508627,0.000064425372,0.002385832573
6281,23858,GFA_LILOWKIM,554,2686,2595,8,0xfec90ee4a1ea9ccff0d1971c61fe5a4488594a58,0.003398453127,0.000064405368,0.002385091805
6284,6168,pcwSg12,546,2951,2595,8,0xd144bd603b2399f578af0c6efc30cec9c727c8b2,0.003397398458,0.000064385381,0.002384351621
6292,584,Need TP for my Gotchihole,574,2865,2590,8,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0.003394590066,0.000064332158,0.002382380644
6293,1880,SEEN,548,1858,2590,8,0x314ad39c842b0865cdc48fb5e1688313ccda463e,0.003394239431,0.000064325513,0.002382134562
6298,12444,PolyJewelz,505,2338,2590,8,0x2127aa7265d573aa467f1d73554d17890b872e76,0.003392487635,0.000064292314,0.002380905122
6299,24739,Nation3,499,2162,2590,8,0xa1d38da3ce3ebe5081e7ad8a0ac2ab5d08541de0,0.003392137551,0.000064285680,0.002380659428
6301,23840,Midnight Halfmoon,487,2041,2590,8,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0.003391437658,0.000064272416,0.002380168231
6302,20038,MYTH CLAIRVOYANCE,503,2251,2590,8,0x299f70376d88868d26772f152751d25b910d6b33,0.003391087850,0.000064265786,0.002379922729
6303,10325,AAYE,584,2863,2590,8,0xe6390b6188dedbaf7339672cc4d75ee825b2654e,0.003390738132,0.000064259159,0.002379677292
6308,6932,Grimes,769,2622,2585,8,0xc0afef712a1341ca78da145b2afad346e8c3574f,0.003388990918,0.000064226047,0.002378451067
6311,22630,TCHAIKOVSKY,604,2740,2585,8,0xfec90ee4a1ea9ccff0d1971c61fe5a4488594a58,0.003387943686,0.000064206200,0.002377716102
6315,22125,GFA_BITCOINER,515,2711,2585,8,0xfec90ee4a1ea9ccff0d1971c61fe5a4488594a58,0.003386548653,0.000064179762,0.002376737045
6316,21113,544 BRS RARE EYES,597,2704,2585,8,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.003386200123,0.000064173157,0.002376492440
6320,17802,morning,639,2869,2580,8,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.003384806911,0.000064146754,0.002375514661
6321,24077,Aangelina,652,2762,2580,8,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0.003384458836,0.000064140157,0.002375270376
6326,19877,544 BRS / ALL LOW STATS,561,1494,2580,8,0xdb10d21f28a34fd04e4425eac777483798f7e217,0.003382719820,0.000064107201,0.002374049905
6327,12450,TB,585,1491,2580,8,0xdb10d21f28a34fd04e4425eac777483798f7e217,0.003382372289,0.000064100614,0.002373806002
6333,21483,Michaael Jordan 23,459,1162,2580,8,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.003380289005,0.000064061133,0.002372343918
6337,17680,Concertmaster,496,2171,2580,8,0x85362d4700d2f8d55d1d779b31b837c863ae3c14,0.003378901957,0.000064034847,0.002371370464
6338,4134,Ghost Face,532,1834,2580,8,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.003378555421,0.000064028279,0.002371127259
6340,5717,GOTCHYA,525,3114,2580,8,0xe4464675b21c1e9f80b839a2bc4ed7a3c586f86e,0.003377862619,0.000064015150,0.002370641039
6346,1589,Morphaeus,587,3003,2575,8,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0.003375786375,0.000063975802,0.002369183896
6347,22313,Ranchero Full Stuff,525,2267,2575,8,0xf5ed909ff51045a4c1a8fc194809108a6f33d656,0.003375440649,0.000063969250,0.002368941260
6348,15147,I'M AAVE,523,2923,2575,8,0xb900ad03f521d5bea5385a55cc549e7366a88af1,0.003375095013,0.000063962700,0.002368698686
6349,8277,Aave Gang,538,3109,2575,8,0xe4464675b21c1e9f80b839a2bc4ed7a3c586f86e,0.003374749467,0.000063956151,0.002368456176
6351,3320,Reign,509,2954,2575,8,0x543d8004afa943344e6fba44e189ed0dd4e71d56,0.003374058644,0.000063943059,0.002367971345
6352,750,Futures Comfy,522,2926,2575,8,0x19e02b992c0295d27eecff941d5dbfaf85409d86,0.003373713367,0.000063936516,0.002367729024
6354,23336,ETHJewelz,506,2409,2575,8,0x2127aa7265d573aa467f1d73554d17890b872e76,0.003373023082,0.000063923434,0.002367244571
6355,6213,GENTLEMENGOTCHI,592,3,2575,8,0xd9d54f0f67fde251ab41ffb36579f308b592d905,0.003372678074,0.000063916896,0.002367002438
6356,9117,AA,544,3124,2575,8,0xe4464675b21c1e9f80b839a2bc4ed7a3c586f86e,0.003372333156,0.000063910359,0.002366760369
6359,20772,538 BRS + 1150 KIN,572,2027,2570,8,0xdb10d21f28a34fd04e4425eac777483798f7e217,0.003371298938,0.000063890759,0.002366034537
6361,10205,Phi,504,2155,2570,8,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0.003370609906,0.000063877701,0.002365550963
6362,10364,Blitzkrieg Bamph,507,2934,2570,8,0xaf568b4acab91a8119994c69b86648271346796d,0.003370265525,0.000063871175,0.002365309270
6364,11129,Carlito,543,2369,2570,8,0xf257403742b622ade40bdd38679c978eb371cceb,0.003369577029,0.000063858127,0.002364826072
6365,11243,Ninok,487,2959,2570,8,0x99f6d5197004ffe49e7b3c627ead81cdc3a74283,0.003369232915,0.000063851605,0.002364584567
6366,21358,MR BOO,534,1946,2570,8,0x7540db3e26d453ee6298bbdd263a8e4d88bfbe7f,0.003368888890,0.000063845085,0.002364343125
6367,12728,Pushkin,502,2175,2570,8,0x85362d4700d2f8d55d1d779b31b837c863ae3c14,0.003368544955,0.000063838567,0.002364101745
6368,18357,503 BRS/1024 KIN/1020 XP,506,1702,2570,8,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.003368201108,0.000063832051,0.002363860428
6369,7483,T Money,513,2783,2570,8,0x60ec766d338d87b9aeed39eeabe5f2b797baceec,0.003367857351,0.000063825536,0.002363619173
6373,10421,6ix9eye,549,2733,2565,8,0x24c07ec63423146646fa96d1c05f67547aa2acd1,0.003366483211,0.000063799494,0.002362654779
6377,4464,pimp,538,2382,2565,8,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.003365110494,0.000063773480,0.002361691383
6378,18648,23,568,2913,2565,8,0x99f6d5197004ffe49e7b3c627ead81cdc3a74283,0.003364767537,0.000063766980,0.002361450689
6381,16277,Spencer Moore,478,2224,2565,8,0xa02a7a705c8776c58fc8f3f8df5189eaef8f26fd,0.003363739197,0.000063747492,0.002360728983
6382,23527,AaveNirvana,503,1412,2560,8,0xd8f35ef085d202fa7cad0e0c61da737b60e1f855,0.003363396594,0.000063740999,0.002360488539
6384,2436,Tatcher,526,2710,2560,8,0x063d6360bafe1981578e8b359c8176f359e23c26,0.003362711655,0.000063728018,0.002360007836
6385,10941,Gotchi Hero #7,523,2940,2560,8,0xaf568b4acab91a8119994c69b86648271346796d,0.003362369317,0.000063721531,0.002359767578
6387,24478,lao,563,2372,2560,8,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0.003361684909,0.000063708560,0.002359287249
6388,22839,Gotchi Hero #8,510,2932,2560,8,0xaf568b4acab91a8119994c69b86648271346796d,0.003361342837,0.000063702077,0.002359047177
6389,7614,johnneke,500,2987,2560,8,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.003361000853,0.000063695596,0.002358807167
6392,22925,Gotchi Hero #11,533,2912,2560,8,0xaf568b4acab91a8119994c69b86648271346796d,0.003359975432,0.000063676163,0.002358087509
6393,16638,Gotchi Hero #6,519,2940,2560,8,0xaf568b4acab91a8119994c69b86648271346796d,0.003359633802,0.000063669689,0.002357847747
6394,20394,Gotchi World,500,2996,2560,8,0x99f6d5197004ffe49e7b3c627ead81cdc3a74283,0.003359292259,0.000063663216,0.002357608047
6395,10738,Gotchi Hero #4,531,2970,2560,8,0xaf568b4acab91a8119994c69b86648271346796d,0.003358950805,0.000063656745,0.002357368409
6396,16282,STUDE - LICORNE,495,2025,2560,8,0x299f70376d88868d26772f152751d25b910d6b33,0.003358609439,0.000063650276,0.002357128832
6399,18070,Sergey Brin,515,1954,2560,8,0xe1a1d5c32888c5b140917b296e82cf3a448f37a6,0.003357585869,0.000063630878,0.002356410473
6400,7774,Kontak,436,2579,2560,8,0x00987cbce7014389197f9d5468dab5a8facffee0,0.003357244855,0.000063624415,0.002356171144
6401,12063,33,527,3000,2555,8,0x99f6d5197004ffe49e7b3c627ead81cdc3a74283,0.003356903929,0.000063617954,0.002355931876
6404,7455,Carl Saagan,556,2137,2555,8,0x6541e84af0b25f3e084e9ed17d8f255a12d125d3,0.003355881677,0.000063598581,0.002355214443
6406,15118,Haarry Potter,468,3001,2555,8,0x99f6d5197004ffe49e7b3c627ead81cdc3a74283,0.003355200615,0.000063585674,0.002354736462
6407,14778,3.14,470,2996,2555,8,0x99f6d5197004ffe49e7b3c627ead81cdc3a74283,0.003354860215,0.000063579223,0.002354497564
6408,552,Ordnung und Disziplin,572,2745,2555,8,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0.003354519903,0.000063572773,0.002354258727
6409,11040,100,493,3011,2555,8,0x99f6d5197004ffe49e7b3c627ead81cdc3a74283,0.003354179679,0.000063566326,0.002354019952
6410,15051,Sunny R,513,996,2550,8,0xd8f35ef085d202fa7cad0e0c61da737b60e1f855,0.003353839542,0.000063559880,0.002353781238
6412,39,side B,569,2953,2550,8,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.003353159531,0.000063546992,0.002353303995
6419,9838,mr beast,501,293,2550,8,0xf8c82ff30d2ace28e34d2101d4aed3a2a872d50f,0.003350782247,0.000063501940,0.002351635577
6421,601,cryptofrog,506,2815,2550,8,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.003350103808,0.000063489082,0.002351159437
6422,4539,haunt 1 myth eye <3,491,2837,2545,8,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0.003349764720,0.000063482656,0.002350921459
6428,22610,Dreamer,682,2961,2540,8,0xae5b56ca47e84b6c749e0454680c4161b9da9790,0.003347732016,0.000063444133,0.002349494873
6430,13444,2032,573,1375,2540,8,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0.003347055144,0.000063431306,0.002349019833
6431,5344,Dolla Bill,533,2451,2540,8,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.003346716838,0.000063424894,0.002348782404
6433,13216,Jim Walton,473,1951,2540,8,0xe1a1d5c32888c5b140917b296e82cf3a448f37a6,0.003346040487,0.000063412077,0.002348307729
6435,24500,yuji,567,2347,2540,8,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0.003345364482,0.000063399265,0.002347833298
6438,18613,Xa,562,2878,2540,8,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.003344351125,0.000063380061,0.002347122107
6439,205,Jaason,540,2515,2540,8,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.003344013513,0.000063373663,0.002346885165
6440,23477,Gods Twin,531,1437,2540,8,0xdb10d21f28a34fd04e4425eac777483798f7e217,0.003343675987,0.000063367266,0.002346648283
6442,10916,Greengotch,547,2368,2540,8,0x149477f884094820b413b59cdace31ccdca387e4,0.003343001194,0.000063354478,0.002346174702
6444,11551,Kazan,513,2234,2540,8,0x299f70376d88868d26772f152751d25b910d6b33,0.003342326747,0.000063341696,0.002345701364
6448,4907,Gotchiverse Realm,411,2820,2540,8,0xa499df2bdae854093e5576c26c9e53e1b30d25e5,0.003340978888,0.000063316152,0.002344755414
6449,14286,Mythical Color,481,1625,2540,8,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.003340642139,0.000063309771,0.002344519077
6450,2644,Pony,471,2928,2535,8,0xe7dacfa93fee4c6d383afe7136baf23c6957f098,0.003340305476,0.000063303390,0.002344282802
6451,8067,Rufus,493,2513,2535,8,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.003339968899,0.000063297012,0.002344046586
6453,7509,Yeah,498,2713,2535,8,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.003339296003,0.000063284259,0.002343574337
6454,2643,Soul,558,2937,2535,8,0xe7dacfa93fee4c6d383afe7136baf23c6957f098,0.003338959685,0.000063277886,0.002343338303
6455,5956,Sergeaant,559,3016,2535,8,0xd2f2ffc0a7b5ad0cca44c7c9ca11143e6e8bbba7,0.003338623452,0.000063271514,0.002343102329
6458,18777,RAIAN,616,2238,2530,8,0x299f70376d88868d26772f152751d25b910d6b33,0.003337615269,0.000063252407,0.002342394769
6460,14411,Aigul,532,2243,2530,8,0x299f70376d88868d26772f152751d25b910d6b33,0.003336943576,0.000063239678,0.002341923364
6462,13911,Mech,487,2242,2530,8,0x299f70376d88868d26772f152751d25b910d6b33,0.003336272226,0.000063226955,0.002341452199
6464,19119,Chimera,493,2236,2530,8,0x299f70376d88868d26772f152751d25b910d6b33,0.003335601220,0.000063214238,0.002340981275
6465,15061,Braaaain,524,1978,2530,8,0xa02a7a705c8776c58fc8f3f8df5189eaef8f26fd,0.003335265845,0.000063207882,0.002340745903
6467,13954,B|tco1n,482,2235,2530,8,0xa9a0c84fe5780d5a5c67cc14165b546f8ec6dcab,0.003334595351,0.000063195176,0.002340275340
6468,22332,Labubu Lover,536,2559,2530,8,0xce3214768474f006c50189d2d9583f19e3791f96,0.003334260233,0.000063188825,0.002340040148
6469,11138,RAFA,510,2234,2530,8,0x299f70376d88868d26772f152751d25b910d6b33,0.003333925200,0.000063182475,0.002339805016
6470,19111,Chiesa,496,2235,2530,8,0x299f70376d88868d26772f152751d25b910d6b33,0.003333590253,0.000063176128,0.002339569945
6471,14414,MIRANDUS,518,2240,2530,8,0x299f70376d88868d26772f152751d25b910d6b33,0.003333255390,0.000063169781,0.002339334933
6472,10191,Fati,509,2238,2530,8,0x299f70376d88868d26772f152751d25b910d6b33,0.003332920614,0.000063163437,0.002339099981
6473,24032,WaterB0Y,562,2831,2525,8,0xbddefafa00c0453cefcca72d09db9c5b5c66899f,0.003332585922,0.000063157094,0.002338865089
6474,16668,13,554,2878,2525,8,0x99f6d5197004ffe49e7b3c627ead81cdc3a74283,0.003332251316,0.000063150753,0.002338630257
6475,9183,Aalter Nate,522,1902,2525,8,0x063d6360bafe1981578e8b359c8176f359e23c26,0.003331916796,0.000063144413,0.002338395484
6476,9360,Farmin,552,3200,2525,8,0x543d8004afa943344e6fba44e189ed0dd4e71d56,0.003331582360,0.000063138075,0.002338160772
6477,9694,Kin Jong Un,503,1994,2525,8,0xa540a85fad845fc76a9c9a13c96ae1b1fa12ea07,0.003331248010,0.000063131739,0.002337926119
6483,16008,amm,536,1948,2520,8,0xf1b2caf073b70dca2bf8d540670abc9d7cc76882,0.003329243695,0.000063093754,0.002336519457
6484,9752,The Kraken,620,219,2520,8,0xd07ee1049929e97680f7bb176721ea1e6114f42c,0.003328909940,0.000063087429,0.002336285222
6485,7566,Genie,572,200,2520,8,0xd07ee1049929e97680f7bb176721ea1e6114f42c,0.003328576270,0.000063081106,0.002336051047
6488,23809,Daaruk,531,2521,2520,8,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.003327575769,0.000063062145,0.002335348879
6493,8390,Fite Me,520,2340,2520,8,0x001daa61eaa241a8d89607194fc3b1184dcb9b4c,0.003325909963,0.000063030576,0.002334179788
6494,4315,Cuddly Boo,535,1212,2520,8,0xaf4fa10c1e93e9c60149f386ce783a4bc2952a77,0.003325577056,0.000063024266,0.002333946148
6495,18816,Squeaks,517,2314,2520,8,0x9f6c47623d23fc9dbca3ed670a43792db3aacaee,0.003325244233,0.000063017959,0.002333712567
6496,5281,HighXP19,512,2936,2520,8,0xd144bd603b2399f578af0c6efc30cec9c727c8b2,0.003324911495,0.000063011653,0.002333479046
6498,9347,ALL CAPS,524,2363,2515,8,0x001daa61eaa241a8d89607194fc3b1184dcb9b4c,0.003324246272,0.000062999046,0.002333012182
6499,9466,Tupac Amaru Shakur,593,793,2515,8,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0.003323913788,0.000062992745,0.002332778838
6501,8668,GFAave,591,2410,2510,8,0x5b1c410f66a0b0b7a8008e256406dfd18593e4cf,0.003323249071,0.000062980148,0.002332312329
6504,17825,Sanford,551,2387,2510,8,0x7fbd1e4c9449c2443e0ad17537d77645bd23cc21,0.003322252629,0.000062961264,0.002331613009
6505,13587,caos,515,1835,2510,8,0x47d6f96ba098816389db7c87cbf077de7181b853,0.003321920651,0.000062954973,0.002331380021
6510,7256,Maad dog,495,2830,2510,8,0xa499df2bdae854093e5576c26c9e53e1b30d25e5,0.003320262019,0.000062923539,0.002330215965
6520,11834,xcluu,512,2669,2505,8,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.003316951052,0.000062860792,0.002327892273
6522,15987,DumdittyDumDum,602,2230,2500,8,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.003316289865,0.000062848261,0.002327428240
6524,806,SuperAave,529,3032,2500,8,0xaf568b4acab91a8119994c69b86648271346796d,0.003315629011,0.000062835737,0.002326964442
6525,21163,B Mashina,587,2753,2500,8,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0.003315298710,0.000062829478,0.002326732631
6526,22842,Happys,495,2018,2500,8,0x299f70376d88868d26772f152751d25b910d6b33,0.003314968492,0.000062823220,0.002326500878
6527,24694,The Zen,445,1315,2500,8,0x46860b4dfe30ce16e6c3100c1be4344cd5941959,0.003314638357,0.000062816963,0.002326269184
6528,16502,GP16502,584,2976,2500,8,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0.003314308306,0.000062810708,0.002326037549
6529,22622,grumpy aave,530,1983,2500,8,0xdb10d21f28a34fd04e4425eac777483798f7e217,0.003313978339,0.000062804455,0.002325805972
6541,7995,Balin,502,2641,2500,8,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.003310025222,0.000062729538,0.002323031608
6542,17250,RYZEN,471,1607,2500,8,0xdf631777df4debcbcd647e85bdcb868b43663ba0,0.003309696336,0.000062723305,0.002322800790
6543,3361,clean colorway no?,517,2925,2495,8,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0.003309367532,0.000062717074,0.002322570030
6545,11126,Noel,562,2976,2495,8,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0.003308710174,0.000062704616,0.002322108686
6546,16883,8xx kinship fire sale 1,536,2976,2495,8,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0.003308381620,0.000062698389,0.002321878100
6547,20579,GP20579,510,2973,2495,8,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0.003308053148,0.000062692164,0.002321647573
6549,16964,GP16964,502,2976,2495,8,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0.003307396452,0.000062679719,0.002321186693
6550,12057,Maiko,557,2800,2495,8,0xe1bcd0f5c6c855ee3452b38e16fed0b7cb0cc507,0.003307068229,0.000062673499,0.002320956340
6553,12714,8xx kinship fire sale 2,494,2971,2495,8,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0.003306084053,0.000062654847,0.002320265630
6554,8006,Dwalin,494,2640,2495,8,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.003305756160,0.000062648633,0.002320035509
6555,15821,8xx kinship fire sale 3,501,2976,2495,8,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0.003305428350,0.000062642421,0.002319805445
6557,1598,H1 Kinship 420 BRS it,430,2975,2495,8,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0.003304772976,0.000062630000,0.002319345493
6560,19262,Spaanky,557,1644,2490,8,0xf1950fc03486a502b05f93df1a7a4edc741257c6,0.003303790533,0.000062611382,0.002318655998
6563,13282,POWER LAW,569,1550,2490,8,0x9028421a2969fb49af5a6e1fc85c24a712485246,0.003302808832,0.000062592777,0.002317967024
6566,17093,#PEPELATS#,597,2040,2490,8,0xe3d2283e983d9ec973d1e773358981a7e9c62409,0.003301827870,0.000062574187,0.002317278568
6567,12150,HP+Max Dodge DPS Ranger,536,2231,2490,8,0x299f70376d88868d26772f152751d25b910d6b33,0.003301501048,0.000062567993,0.002317049199
6569,16362,Some Random Name,460,2976,2490,8,0x99f6d5197004ffe49e7b3c627ead81cdc3a74283,0.003300847648,0.000062555610,0.002316590632
6570,2517,code,566,2714,2490,8,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0.003300521072,0.000062549421,0.002316361435
6571,10798,TIFOSI,498,2177,2490,8,0x299f70376d88868d26772f152751d25b910d6b33,0.003300194577,0.000062543234,0.002316132296
6573,6264,Stacks,592,2624,2485,8,0x59e9f8f07f9d339c48c8521af341a1a2337a9e22,0.003299541834,0.000062530863,0.002315674189
6574,10123,BTC APPLE,548,2467,2485,8,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0.003299215585,0.000062524680,0.002315445222
6579,20141,odokawa,561,2978,2485,8,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0.003297585569,0.000062493789,0.002314301249
6580,3569,aavegotchi poster boy,475,2906,2485,8,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0.003297259811,0.000062487616,0.002314072627
6581,5646,A$AP Snacks,525,2665,2485,8,0x346e7d415382b91905080ccdae6e5147866a6561,0.003296934134,0.000062481444,0.002313844062
6582,12471,Stoner Mage,458,1297,2485,8,0x46860b4dfe30ce16e6c3100c1be4344cd5941959,0.003296608540,0.000062475273,0.002313615554
6583,11421,Timothy Leary,534,1639,2485,8,0xa02a7a705c8776c58fc8f3f8df5189eaef8f26fd,0.003296283027,0.000062469104,0.002313387103
6586,2935,CrazyLink,578,2002,2480,8,0x1a08b4d6497fa6d5970bd8f6c72bc5fbc8dd500e,0.003295306977,0.000062450607,0.002312702095
6587,8662,Meme King,530,1490,2480,8,0xd281f988242c900d67ff2aafabe683b8004ee778,0.003294981790,0.000062444444,0.002312473873
6588,10664,AUGUST 04,535,2792,2480,8,0xdab73a0b1fe28197942915bfef5b5c321514045f,0.003294656684,0.000062438283,0.002312245709
6590,14737,Home Depot,544,1875,2480,8,0x579361d2636152df34db1d6dfd343f5037ddc71d,0.003294006718,0.000062425965,0.002311789551
6591,14565,Ronald Mc Donald,547,1543,2480,8,0x7540db3e26d453ee6298bbdd263a8e4d88bfbe7f,0.003293681856,0.000062419808,0.002311561558
6593,15275,Harmless,511,1882,2480,8,0xf1b2caf073b70dca2bf8d540670abc9d7cc76882,0.003293032377,0.000062407500,0.002311105743
6595,9024,LowWizard,537,2019,2480,8,0x1a08b4d6497fa6d5970bd8f6c72bc5fbc8dd500e,0.003292383224,0.000062395198,0.002310650156
6597,11537,june,506,2646,2480,8,0xdab73a0b1fe28197942915bfef5b5c321514045f,0.003291734395,0.000062382901,0.002310194797
6599,5416,Feature,505,1489,2480,8,0xd281f988242c900d67ff2aafabe683b8004ee778,0.003291085890,0.000062370611,0.002309739665
6602,7643,,516,1859,2480,8,0xa02a7a705c8776c58fc8f3f8df5189eaef8f26fd,0.003290113741,0.000062352188,0.002309057394
